1.000073465488755e+01,4.306321e+00,1.999878e-01
1.015067595483175e+01,4.351534e+00,1.999878e-01
1.030061725477594e+01,4.396525e+00,1.999877e-01
1.086578061610406e+01,4.563960e+00,1.999876e-01
1.143094397743217e+01,4.728864e+00,1.999875e-01
1.199610733876029e+01,4.891236e+00,1.999874e-01
1.256127070008841e+01,5.051077e+00,1.999873e-01
1.312643406141652e+01,5.208386e+00,1.999872e-01
1.369159742274464e+01,5.363164e+00,1.999871e-01
1.425676078407275e+01,5.515410e+00,1.999870e-01
1.427000000000000e+01,5.518958e+00,1.999870e-01
1.427000010000000e+01,5.511591e+00,1.964835e-01
1.427000030000000e+01,5.482947e+00,1.828602e-01
1.427000037004608e+01,5.464406e+00,1.740419e-01
1.427000042486729e+01,5.442039e+00,1.634039e-01
1.427000048096770e+01,5.413222e+00,1.496977e-01
1.427000053556865e+01,5.380447e+00,1.341089e-01
1.427000059526112e+01,5.340512e+00,1.151139e-01
1.427000066295825e+01,5.291649e+00,9.187265e-02
1.427000077008404e+01,5.210085e+00,5.307705e-02
1.427000089727949e+01,5.109878e+00,5.413826e-03
1.427000100000000e+01,5.027424e+00,-3.380504e-02
1.427000100837537e+01,5.020610e+00,-3.704642e-02
1.427000102512612e+01,5.007042e+00,-4.350034e-02
1.427000105862762e+01,4.979806e+00,-5.645497e-02
1.427000108803897e+01,4.955835e+00,-6.785664e-02
1.427000111965336e+01,4.930174e+00,-8.006196e-02
1.427000115862840e+01,4.899040e+00,-9.487128e-02
1.427000119929011e+01,4.867693e+00,-1.097819e-01
1.427000123849266e+01,4.839460e+00,-1.232112e-01
1.427000128708576e+01,4.808252e+00,-1.380557e-01
1.427000134711250e+01,4.775493e+00,-1.536384e-01
1.427000140164323e+01,4.751537e+00,-1.650334e-01
1.427000145883009e+01,4.732167e+00,-1.742474e-01
1.427000151379732e+01,4.718131e+00,-1.809244e-01
1.427000157311446e+01,4.706948e+00,-1.862442e-01
1.427000163111495e+01,4.698969e+00,-1.900397e-01
1.427000169190151e+01,4.692949e+00,-1.929029e-01
1.427000175145634e+01,4.688723e+00,-1.949131e-01
1.427000181305777e+01,4.685619e+00,-1.963899e-01
1.427000187564458e+01,4.683386e+00,-1.974521e-01
1.427000193872024e+01,4.681803e+00,-1.982051e-01
1.427000200172997e+01,4.680694e+00,-1.987329e-01
1.427000206507205e+01,4.679912e+00,-1.991047e-01
1.427000212852192e+01,4.679363e+00,-1.993657e-01
1.427000219219395e+01,4.678977e+00,-1.995493e-01
1.427000225575523e+01,4.678710e+00,-1.996764e-01
1.427000233122623e+01,4.678494e+00,-1.997788e-01
1.427000241278258e+01,4.678341e+00,-1.998520e-01
1.427000249859822e+01,4.678240e+00,-1.999000e-01
1.427000261314688e+01,4.678161e+00,-1.999375e-01
1.427000273765381e+01,4.678115e+00,-1.999595e-01
1.427000290053733e+01,4.678086e+00,-1.999733e-01
1.427000305413914e+01,4.678073e+00,-1.999792e-01
1.427000319052106e+01,4.678068e+00,-1.999815e-01
1.427000331497410e+01,4.678066e+00,-1.999825e-01
